round,client_id,client_loss,client_time,num_samples,global_accuracy,global_macro_f1,global_eval_loss
1,4,0.1947266006569673,365.3894169330597,52468,0.9213157894736842,0.9213337761594944,0.2357708586364233
2,4,0.1334287651269356,376.5109055042267,52468,0.9346052631578948,0.9346749052974404,0.2196069605210248
3,4,0.1140000709059943,377.3899402618408,52468,0.9373684210526316,0.9374746182807248,0.2168566115638789
4,4,0.095670091315377,386.4163303375244,52468,0.939342105263158,0.9394931410230328,0.2201735797424276
5,4,0.0818001460261279,377.90178084373474,52468,0.94,0.9401578298414688,0.2295329302956326
6,4,0.0690778650865867,380.911274433136,52468,0.9405263157894737,0.9406397880745512,0.2364523922633223
7,4,0.0563739446309826,378.26370763778687,52468,0.9419736842105264,0.9420639025493706,0.2505646600787128
8,4,0.0471483415197126,380.5344254970551,52468,0.9373684210526316,0.937464036563806,0.2710850424908039
9,4,0.04115750753752342,385.4414973258972,52468,0.9394736842105263,0.9395432086606007,0.2772946706151261
