round,client_id,client_loss,client_time,num_samples,global_accuracy,global_macro_f1,global_eval_loss
1,3,0.2719305010295967,120.9714810848236,16651,0.9213157894736842,0.9213337761594944,0.2357708586364233
2,3,0.1839374836630883,124.80025744438171,16651,0.9346052631578948,0.9346749052974404,0.2196069605210248
3,3,0.1688671282946161,124.05583095550536,16651,0.9373684210526316,0.9374746182807248,0.2168566115638789
4,3,0.1596852869196194,127.167222738266,16651,0.939342105263158,0.9394931410230328,0.2201735797424276
5,3,0.1503359401897383,125.84123921394348,16651,0.94,0.9401578298414688,0.2295329302956326
6,3,0.1456524134541107,126.07775735855104,16651,0.9405263157894737,0.9406397880745512,0.2364523922633223
7,3,0.1406329261106828,124.17023253440856,16651,0.9419736842105264,0.9420639025493706,0.2505646600787128
8,3,0.1292602849925629,124.49786639213562,16651,0.9373684210526316,0.937464036563806,0.2710850424908039
9,3,0.12898661112046006,125.31973767280579,16651,0.9394736842105263,0.9395432086606007,0.2772946706151261
