round,client_id,client_loss,client_time,num_samples,global_accuracy,global_macro_f1,global_eval_loss
1,1,0.314922353456066,37.76422882080078,5415,0.9213157894736842,0.9213337761594944,0.2357708586364233
2,1,0.1576178550368565,38.735960245132446,5415,0.9346052631578948,0.9346749052974404,0.2196069605210248
3,1,0.1374875292138012,39.01932716369629,5415,0.9373684210526316,0.9374746182807248,0.2168566115638789
4,1,0.125223846154172,40.19236922264099,5415,0.939342105263158,0.9394931410230328,0.2201735797424276
5,1,0.1249100038875169,39.48393726348877,5415,0.94,0.9401578298414688,0.2295329302956326
6,1,0.1178388557716885,39.04531145095825,5415,0.9405263157894737,0.9406397880745512,0.2364523922633223
7,1,0.1111407842607976,40.2755937576294,5415,0.9419736842105264,0.9420639025493706,0.2505646600787128
8,1,0.1175880280122776,40.46645164489746,5415,0.9373684210526316,0.937464036563806,0.2710850424908039
9,1,0.11436427261537507,40.2088348865509,5415,0.9394736842105263,0.9395432086606007,0.2772946706151261
