epoch,train_loss,eval_loss,accuracy,precision,recall,macro_f1,time_per_epoch,trainable_params,total_params,communication_cost_mb,client_avg_loss,client_0_loss,client_0_time,client_0_samples,client_1_loss,client_1_time,client_1_samples,client_2_loss,client_2_time,client_2_samples,client_3_loss,client_3_time,client_3_samples,client_4_loss,client_4_time,client_4_samples
1,0.32736554297391585,0.36680739858876105,0.85372,0.8673172622581284,0.85372,0.8523536153924324,256.4988443851471,66955010,66955010,255.41309356689453,0.3597736636650274,0.20810208221276602,57.244351387023926,6904,0.3621472416116911,36.13538861274719,4345,0.5050545493397144,16.87380027770996,1734,0.38476201028692686,37.884592056274414,4933,0.3388024348740384,49.3701593875885,7084
2,0.2306690278263426,0.27998942853239794,0.88988,0.8916191373542375,0.88988,0.8897576064252237,229.07663917541504,66955010,66955010,255.41309356689453,0.24294391705688284,0.1375144816659115,48.75403141975403,6904,0.26723395890611057,29.954294443130493,4345,0.27299829059784564,12.01159381866455,1734,0.28874968463693623,34.46023082733154,4933,0.24822316947761022,49.25655698776245,7084
3,0.20780576202272127,0.27748754384267665,0.89672,0.8979537610824224,0.89672,0.8966398891336553,228.46355414390564,66955010,66955010,255.41309356689453,0.21753325392358885,0.1251509555236057,48.290231704711914,6904,0.23430496662416878,30.185999631881714,4345,0.2384404449834736,12.007043600082397,1734,0.26496464303396283,34.386433362960815,4933,0.2248052594527333,49.31175994873047,7084
4,0.19266856469382837,0.2742439102181388,0.90048,0.9020942029961483,0.90048,0.9003800191557372,228.8828730583191,66955010,66955010,255.41309356689453,0.20437349100896535,0.11165642738342285,48.77827167510986,6904,0.22850922577302246,30.01390051841736,4345,0.23702283299297366,12.030524730682373,1734,0.2362333107197169,34.42864942550659,4933,0.208445658175691,49.1832001209259,7084
5,0.17970388403630363,0.2775237369720283,0.90552,0.9058309405240049,0.90552,0.9055018993046035,229.02522563934326,66955010,66955010,255.41309356689453,0.19228447678934574,0.10045855930419983,48.77751636505127,6904,0.21340771871687406,29.939056158065796,4345,0.2285844551040492,12.061789274215698,1734,0.22900323102003547,34.53547024726868,4933,0.18996841980156995,49.2061972618103,7084
6,0.16710517203856606,0.28527447245919796,0.90512,0.9058774647598333,0.9051199999999999,0.9050757121242488,228.99302506446838,66955010,66955010,255.41309356689453,0.18127515717426249,0.0877211478849252,49.04059100151062,6904,0.20595198149299798,30.027548789978027,4345,0.22553796327989037,12.004103422164917,1734,0.21228097567280518,34.44767880439758,4933,0.1748837175406936,49.17604327201843,7084
7,0.15559483986429282,0.3108921905841364,0.90336,0.904218303564053,0.9033599999999999,0.9033086722208556,227.69487714767456,66955010,66955010,255.41309356689453,0.17247454909051477,0.07682863729833453,47.93365287780762,6904,0.2029167999896933,30.167304515838623,4345,0.22854451192628353,12.031700849533081,1734,0.19844078265347528,34.2747368812561,4933,0.1556420135847871,49.23145413398743,7084
8,0.13904271342825175,0.331729779062826,0.90396,0.9048835464955067,0.90396,0.9039052015183487,227.6066451072693,66955010,66955010,255.41309356689453,0.15639193314592348,0.0687131081983723,47.93839168548584,6904,0.17906321689952165,30.142093896865845,4345,0.21822099524353622,12.032418966293335,1734,0.18271947987257084,34.3367075920105,4933,0.13324286551561634,49.23497295379639,7084
